GT,Estimado,Intervalo
0,0,38.13
0,0,38.18
0,0,38.23
0,0,38.28
0,0,38.33
0,0,38.38
0,0,38.43
0,0,38.48
0,0,38.53
0,0,38.58
0,0,38.63
0,0,38.68
0,0,38.73
0,0,38.78
0,0,38.83
0,0,38.88
0,0,38.93
0,0,38.98
0,0,39.03
0,0,39.08
0,0,39.13
0,0,39.18
0,0,39.23
0,0,39.28
0,0,39.33
0,0,39.38
0,0,39.43
0,0,39.48
0,0,39.53
0,0,39.58
0,0,39.63
0,0,39.68
0,0,39.73
0,0,39.78
0,0,39.83
0,0,39.88
0,0,39.93
0,0,39.98
0,0,40.03
0,0,40.08
0,0,40.13
0,0,40.18
0,0,40.23
0,0,40.28
0,0,40.33
0,0,40.38
0,0,40.43
0,0,40.48
0,0,40.53
0,0,40.58
0,0,40.63
0,0,40.68
0,0,40.73
0,0,40.78
0,0,40.83
0,0,40.88
0,0,40.93
0,0,40.98
0,0,41.03
0,0,41.08
0,0,41.13
0,0,41.18
0,0,41.23
0,0,41.28
0,0,41.33
0,0,41.38
0,0,41.43
0,0,41.48
0,0,41.53
0,0,41.58
0,0,41.63
0,0,41.68
0,0,41.73
0,0,41.78
0,0,41.83
0,0,41.88
0,0,41.93
0,0,41.98
0,0,42.04
0,0,42.09
0,0,42.14
0,0,42.19
0,0,42.24
0,0,42.29
0,0,42.34
0,0,42.39
0,0,42.44
0,0,42.49
0,0,42.54
0,0,42.59
0,0,42.64
0,0,42.69
0,0,42.74
0,0,42.79
0,0,42.84
0,0,42.89
0,0,42.94
0,0,42.99
0,0,43.04
0,0,43.09
0,0,43.14
0,0,43.19
0,0,43.24
0,0,43.29
0,0,43.34
0,0,43.39
0,0,43.44
0,0,43.49
0,0,43.54
0,0,43.59
0,0,43.64
0,0,43.69
0,0,43.74
0,0,43.79
0,0,43.84
0,0,43.89
0,0,43.94
0,0,43.99
0,0,44.04
0,0,44.09
0,0,44.14
0,0,44.19
0,0,44.24
0,0,44.29
0,0,44.34
0,0,44.39
0,0,44.44
0,0,44.49
0,0,44.54
0,0,44.59
0,0,44.64
0,0,44.69
0,0,44.74
0,0,44.79
0,0,44.84
0,0,44.89
0,0,44.94
0,0,44.99
0,0,45.04
0,0,45.09
0,0,45.14
0,0,45.19
0,0,45.24
0,0,45.29
0,0,45.34
0,0,45.39
0,0,45.44
0,0,45.49
0,0,45.54
0,0,45.59
0,0,45.64
0,0,45.69
0,0,45.74
0,0,45.79
0,0,45.84
0,0,45.89
0,0,45.94
0,0,45.99
0,0,46.04
0,0,46.09
0,0,46.14
0,0,46.19
0,0,46.24
0,0,46.29
0,0,46.34
0,0,46.39
0,0,46.44
0,0,46.49
0,0,46.54
0,0,46.59
0,0,46.64
0,0,46.69
0,0,46.74
0,0,46.79
0,0,46.84
0,0,46.89
0,0,46.94
0,0,46.99
0,0,47.04
0,0,47.09
0,0,47.14
0,0,47.19
0,0,47.24
0,0,47.29
0,0,47.34
0,0,47.39
0,0,47.44
0,0,47.49
0,0,47.54
0,0,47.59
0,0,47.64
0,0,47.69
0,0,47.74
0,0,47.79
0,0,47.84
0,0,47.89
0,0,47.94
0,0,47.99
0,0,48.04
0,0,48.09
0,0,48.14
0,0,48.19
0,0,48.24
0,0,48.29
0,0,48.34
0,0,48.39
0,0,48.44
0,0,48.49
0,0,48.54
0,0,48.59
0,0,48.64
0,0,48.69
0,0,48.74
0,0,48.79
0,0,48.84
0,0,48.89
0,0,48.94
0,0,48.99
0,0,49.04
0,0,49.09
0,0,49.14
0,0,49.19
0,0,49.24
0,0,49.29
0,0,49.34
0,0,49.39
0,0,49.44
0,0,49.49
0,0,49.54
0,0,49.59
0,0,49.64
0,0,49.69
0,0,49.74
0,0,49.79
0,0,49.84
0,0,49.89
0,0,49.94
0,0,49.99
0,0,50.04
0,0,50.09
0,0,50.14
0,0,50.19
0,0,50.24
0,0,50.29
0,0,50.34
0,0,50.39
0,0,50.44
0,0,50.49
0,0,50.54
0,0,50.59
0,0,50.64
0,0,50.69
0,0,50.74
0,0,50.79
0,0,50.84
0,0,50.89
0,0,50.94
0,0,50.99
0,0,51.04
0,0,51.09
0,0,51.14
0,0,51.19
0,0,51.24
0,0,51.29
0,0,51.34
0,0,51.39
0,0,51.44
0,0,51.49
0,0,51.54
1,0,51.59
1,1,51.64
1,1,51.69
1,1,51.74
1,1,51.79
1,1,51.84
1,1,51.89
1,1,51.94
1,1,51.99
1,1,52.04
1,1,52.09
1,1,52.14
1,0,52.19
0,0,52.24
0,0,52.29
0,0,52.34
0,0,52.39
0,0,52.44
0,0,52.49
0,1,52.54
0,1,52.59
0,1,52.64
0,1,52.69
0,0,52.74
0,1,52.79
0,1,52.84
0,0,52.89
0,0,52.94
0,0,52.99
0,0,53.04
0,0,53.09
0,0,53.14
0,0,53.19
0,0,53.24
0,0,53.29
0,0,53.34
0,1,53.39
0,1,53.44
0,0,53.49
0,0,53.54
0,1,53.59
0,1,53.64
0,0,53.69
0,0,53.74
0,0,53.79
0,0,53.84
0,0,53.89
0,0,53.94
0,0,53.99
0,0,54.05
0,0,54.1
0,0,54.15
0,0,54.2
0,0,54.25
0,0,54.3
0,0,54.35
0,0,54.4
0,0,54.45
0,0,54.5
0,0,54.55
0,0,54.6
0,0,54.65
0,0,54.7
0,0,54.75
0,0,54.8
0,0,54.85
0,0,54.9
0,0,54.95
0,0,55.0
0,0,55.05
0,0,55.1
0,0,55.15
0,0,55.2
0,0,55.25
0,0,55.3
0,0,55.35
0,0,55.4
0,0,55.45
0,0,55.5
0,0,55.55
0,0,55.6
0,0,55.65
0,0,55.7
0,0,55.75
0,0,55.8
0,0,55.85
0,0,55.9
0,0,55.95
0,0,56.0
0,0,56.05
0,0,56.1
0,0,56.15
0,0,56.2
0,0,56.25
0,0,56.3
0,0,56.35
0,0,56.4
0,0,56.45
0,0,56.5
0,0,56.55
0,0,56.6
0,0,56.65
0,0,56.7
0,0,56.75
0,0,56.8
0,0,56.85
0,0,56.9
0,0,56.95
0,0,57.0
0,0,57.05
0,0,57.1
0,0,57.15
0,1,57.2
0,1,57.25
0,0,57.3
0,0,57.35
0,0,57.4
0,0,57.45
0,0,57.5
0,0,57.55
0,0,57.6
0,0,57.65
0,0,57.7
0,0,57.75
0,0,57.8
0,0,57.85
0,0,57.9
0,0,57.95
0,0,58.0
0,0,58.05
0,0,58.1
0,0,58.15
0,0,58.2
0,0,58.25
0,0,58.3
0,0,58.35
0,0,58.4
0,0,58.45
0,0,58.5
0,0,58.55
0,0,58.6
0,0,58.65
0,0,58.7
0,0,58.75
0,0,58.8
0,0,58.85
0,0,58.9
0,0,58.95
0,0,59.0
0,0,59.05
0,0,59.1
0,0,59.15
0,0,59.2
0,0,59.25
0,0,59.3
1,0,59.35
1,0,59.4
1,1,59.45
1,1,59.5
1,0,59.55
1,0,59.6
0,0,59.65
0,0,59.7
0,0,59.75
0,0,59.8
0,0,59.85
0,0,59.9
0,0,59.95
0,0,60.0
